Day #,Wall Street Crash,73-74 Market Crash,Black Monday,Dot Com Bubble,Financial Crisis,Corona Virus
Day 316,15.97,92.120003,266.220001,1158.310059,934.700012,
Day 317,15.98,92.050003,267.209991,1139.930054,906.650024,
Day 318,15.73,93.660004,269,1136.76001,909.72998,
Day 319,15.55,94.360001,267.230011,1137.069946,890.349976,
Day 320,15.43,94.779999,268.640015,1119.380005,870.26001,
Day 321,14.94,93.75,270.910004,1123.089966,871.789978,
Day 322,14.44,93.379997,273.700012,1134.359985,842.619995,
Day 323,15.11,91.809998,272.48999,1142.920044,843.73999,
Day 324,15.22,90.300003,271.809998,1149.560059,850.119995,
Day 325,15.39,89.57,274.929993,1139.930054,805.219971,
Day 326,14.88,90.18,277.589996,1144.890015,840.23999,
Day 327,14.96,90,278.130005,1144.650024,827.5,
Day 328,15.16,90.309998,276.589996,1149.369995,831.950012,
Day 329,14.85,92.220001,277.029999,1157.130005,836.570007,
Day 330,14.72,92.089996,276.519989,1161.02002,845.710022,
Day 331,15.06,91.290001,276.309998,1148.079956,874.090027,
Day 332,15.34,91.120003,275.309998,1154.670044,845.140015,
Day 333,15.85,91.459999,274.279999,1165.27002,825.880005,
Day 334,15.93,91.639999,276.290009,1172.51001,825.440002,
Day 335,16.129999,92.959999,278.910004,1164.890015,838.51001,
Day 336,15.09,91.470001,277.470001,1160.709961,832.22998,
Day 337,16.23,90.660004,277.380005,1155.140015,845.849976,
Day 338,16.07,90.690002,276.869995,1156.550049,868.599976,
Day 339,15.84,90.449997,277.869995,1145.599976,869.890015,
Day 340,15.65,89.720001,276.829987,1138.410034,827.159973,
Day 341,15.83,88.209999,277.079987,1146.189941,833.73999,
Day 342,15.46,87.860001,279.399994,1127.569946,835.190002,
Day 343,15.65,87.910004,277.720001,1138.880005,826.840027,
Day 344,15.46,87.089996,275.309998,1127.579956,789.169983,
Day 345,15.78,87.290001,279.429993,1119.310059,788.419983,
Day 346,15.78,88.580002,280.01001,1128.180054,778.940002,
Day 347,16.07,88.370003,280.670013,1132.150024,770.049988,
Day 348,16.42,86.889999,280.980011,1133.280029,743.330017,
Day 349,16.4,87.43,280.380005,1133.060059,773.140015,
Day 350,16.32,87.279999,282.01001,1100.640015,764.900024,
Day 351,16.02,89.099998,283.170013,1113.569946,752.830017,
Day 352,16.17,90.139999,283.869995,1130.199951,735.090027,
Day 353,16.190001,90.309998,284.140015,1122.199951,700.820007,
Day 354,16.16,91.959999,283.549988,1094.439941,696.330017,
Day 355,16.24,92.550003,286.529999,1090.02002,712.869995,
Day 356,16.33,93.099998,286.910004,1083.51001,682.549988,
Day 357,16.219999,92.279999,286.630005,1080.170044,683.380005,
Day 358,16.27,92.059998,284.5,1096.219971,676.530029,
Day 359,16.959999,92.339996,288.48999,1111.939941,719.599976,
Day 360,17.23,91.300003,289.140015,1107.5,721.359985,
Day 361,17.280001,90.040001,291.690002,1118.51001,750.73999,
Day 362,17.18,89.449997,293.820007,1116.47998,756.549988,
Day 363,17.34,88.839996,294.98999,1104.180054,753.890015,
Day 364,17.049999,88.209999,297.470001,1083.339966,778.119995,
Day 365,17.200001,87.459999,297.089996,1097.97998,794.349976,
Day 366,17.43,87.690002,296.839996,1080.949951,784.039978,
Day 367,17.709999,88.980003,296.970001,1089.839966,768.539978,
Day 368,18.17,87.610001,296.040009,1109.430054,822.919983,
Day 369,17.969999,86.309998,299.630005,1109.380005,806.119995,
Day 370,18.17,86,298.649994,1109.890015,813.880005,
Day 371,18.030001,86.019997,296.059998,1106.72998,832.859985,
Day 372,17.52,84.300003,292.019989,1131.780029,815.940002,
Day 373,17.5,84.25,292.540009,1153.839966,787.530029,
Day 374,17.34,83.660004,291.809998,1146.140015,797.869995,
Day 375,17.690001,81.089996,294.23999,1162.77002,811.080017,
Day 376,17.32,81.480003,294.809998,1157.540039,834.380005,
Day 377,17.76,79.989998,296.76001,1164.310059,842.5,
Day 378,17.719999,79.889999,295.980011,1168.26001,835.47998,
Day 379,17.52,83.150002,290.910004,1165.579956,815.549988,
Day 380,17.4,83.779999,292.049988,1154.089966,825.159973,
Day 381,17.32,82.809998,287.130005,1153.040039,856.559998,
Day 382,17.77,83.699997,287.820007,1166.160034,858.72998,
Day 383,17.58,83.779999,288.859985,1165.550049,841.5,
Day 384,17.809999,83.540001,287.109985,1170.290039,852.059998,
Day 385,18.01,83.809998,289.950012,1151.849976,865.299988,
Day 386,18.059999,84.650002,291.179993,1153.589966,869.599976,
Day 387,17.76,84.989998,294.809998,1148.699951,832.390015,
Day 388,17.879999,83.980003,293.869995,1131.869995,850.080017,
Day 389,17.780001,82.400002,294.079987,1138.48999,843.549988,
Day 390,17.540001,80.940002,293.929993,1144.579956,851.919983,
Day 391,17.209999,80.5,292.880005,1147.390015,866.22998,
Day 392,16.66,79.309998,295.320007,1146.540039,857.51001,
Day 393,16.690001,78.75,295.140015,1136.76001,855.159973,
Day 394,16.52,78.589996,296.670013,1125.400024,873.640015,
Day 395,16.450001,79.290001,299.440002,1126.339966,872.809998,
Day 396,16.5,80.519997,292.690002,1122.72998,877.52002,
Day 397,16.280001,82.650002,289.920013,1125.290039,907.23999,
Day 398,16.5,81.57,291.329987,1117.800049,903.799988,
Day 399,16.41,80.860001,290.48999,1130.469971,919.530029,
Day 400,16.459999,79.75,288.980011,1103.689941,907.390015,
Day 401,16.719999,78.489998,290.570007,1111.01001,929.22998,
Day 402,16.51,76.730003,291.589996,1102.550049,909.23999,
Day 403,16.18,76.300003,292.350006,1128.369995,908.349976,
Day 404,15.98,75.669998,292.519989,1126.069946,883.919983,
Day 405,15.73,74.57,294.869995,1124.469971,893.070007,
Day 406,15.96,74.949997,296.390015,1125.170044,882.880005,
Day 407,15.54,73.510002,295.309998,1107.829956,909.710022,
Day 408,15.22,72.800003,296.23999,1100.959961,908.130005,
Day 409,15.29,71.550003,295.290009,1093.140015,903.469971,
Day 410,15.29,72.160004,297.160004,1091.47998,888.330017,
Day 411,14.76,70.940002,297.109985,1076.319946,887,
Day 412,14.67,70.760002,298.48999,1065.449951,910.330017,
Day 413,14.37,69.989998,298.98999,1076.920044,893.059998,
Day 414,15.09,72.150002,296.399994,1086.459961,906.830017,
Day 415,14.65,70.519997,301.359985,1084.560059,919.140015,
Day 416,15.06,68.690002,301.720001,1073.430054,942.869995,
Day 417,14.94,70.870003,306.019989,1052.670044,944.73999,
Day 418,15.01,71.419998,307.149994,1049.48999,931.76001,
Day 419,14.95,69.720001,306.190002,1088.849976,942.460022,
Day 420,15.44,69.239998,309.609985,1073.01001,940.090027,
Day 421,15.19,68.550003,308.690002,1054.98999,939.140015,
Day 422,15.04,66.709999,306.75,1074.560059,942.429993,
Day 423,14.99,65.199997,306.929993,1097.280029,939.150024,
Day 424,14.66,66.260002,309.579987,1091.069946,944.890015,
Day 425,14.44,67.379997,309.640015,1098.22998,946.210022,
Day 426,13.84,67.720001,309.119995,1106.589966,923.719971,
Day 427,13.83,70.089996,308.119995,1091.880005,911.969971,
Day 428,13.75,70.139999,308.160004,1079.880005,910.710022,
Day 429,13.89,69.419998,307.769989,1086.02002,918.369995,
Day 430,13.94,68.019997,307.609985,1097.079956,921.22998,
Day 431,13.4,67.57,306,1083.819946,893.039978,
Day 432,13.41,66.459999,305.190002,1074.550049,895.099976,
Day 433,13.26,64.940002,305.799988,1067.660034,900.940002,
Day 434,13.31,63.540001,306.950012,1064.660034,920.26001,
Day 435,13.02,63.389999,313.839996,1067.140015,918.900024,
Day 436,12.4,63.380001,316.160004,1040.680054,927.22998,
Day 437,12.2,62.279999,315.279999,1040.689941,919.320007,
Day 438,13.12,62.34,317.480011,1049.900024,923.330017,
Day 439,13.55,64.949997,317.970001,1029.150024,896.419983,
Day 440,13.4,64.839996,321.23999,1027.530029,898.719971,
Day 441,13.56,67.82,321.980011,1030.73999,881.030029,
Day 442,13.34,69.790001,318.320007,1013.599976,879.559998,
Day 443,13.7,71.139999,319.140015,1020.26001,882.679993,
Day 444,13.73,72.739998,319.170013,1009.559998,879.130005,
Day 445,13.75,71.440002,321.589996,1007.27002,901.049988,
Day 446,13.63,70.330002,319.049988,1036.170044,905.840027,
Day 447,13.66,71.169998,320.519989,1037.140015,932.679993,
Day 448,13.51,72.279999,321.970001,1019.98999,940.73999,
Day 449,13.27,73.5,325.519989,1006.289978,940.380005,
Day 450,13.22,73.129997,322.029999,989.140015,951.130005,
Day 451,14.61,71.029999,324.23999,992.719971,954.580017,
Day 452,14.41,70.220001,326.950012,976.140015,954.070007,
Day 453,15.09,70.120003,326.75,973.530029,976.289978,
Day 454,14.99,70.089996,326.690002,990.640015,979.26001,
Day 455,15.35,72.830002,326.23999,989.820007,982.179993,
Day 456,15.09,74.309998,323.910004,968.650024,979.619995,
Day 457,14.83,73.900002,323.829987,948.090027,975.150024,
Day 458,15.07,73.879997,320.079987,953.98999,986.75,
Day 459,14.94,73.080002,321.350006,989.030029,987.47998,
Day 460,15.26,75.110001,321.890015,976.97998,1002.630005,
Day 461,15.1,74.75,321.25,952.830017,1005.650024,
Day 462,14.51,75.209999,320.480011,920.469971,1002.719971,
Day 463,14.37,74.910004,322.320007,927.369995,997.080017,
Day 464,14.49,75.150002,328,921.390015,1010.47998,
Day 465,14.63,73.669998,326.600006,917.929993,1007.099976,
Day 466,14.23,73.349998,328.440002,900.940002,994.349976,
Day 467,14.09,73.059998,325.809998,906.039978,1005.809998,
Day 468,13.8,71.910004,319.679993,881.559998,1012.72998,
Day 469,14.14,69.269997,317.980011,847.75,1004.090027,
Day 470,14.27,68.199997,319.230011,819.849976,979.72998,
Day 471,14.46,67.900002,320.640015,797.700012,989.669983,
Day 472,14.62,68.18,321.549988,843.429993,996.460022,
Day 473,14.28,68.900002,324.910004,838.679993,1007.369995,
Day 474,14.28,68.830002,327.070007,852.840027,1026.130005,
Day 475,13.97,69.470001,328.779999,898.960022,1025.569946,
Day 476,14.03,69.940002,329.809998,902.780029,1028,
Day 477,14.18,69.970001,329.950012,911.619995,1028.119995,
Day 478,13.74,68.110001,331.839996,884.659973,1030.97998,
Day 479,13.8,67.169998,332.440002,864.23999,1028.930054,
Day 480,13.73,67.410004,331.350006,834.599976,1020.619995,
Day 481,13.93,66.129997,335.730011,859.570007,998.039978,
Day 482,13.84,65.010002,,876.77002,994.75,
Day 483,13.64,65.599998,,905.460022,1003.23999,
Day 484,13.55,67.279999,,908.640015,1016.400024,
Day 485,13.61,67.669998,,903.799988,1025.390015,
Day 486,13.55,67.449997,,884.210022,1033.369995,
Day 487,13.99,67.07,,919.619995,1044.140015,
Day 488,13.8,66.459999,,930.25,1042.72998,
Day 489,14.02,67.580002,,928.77002,1049.339966,
Day 490,14.29,67.900002,,950.700012,1052.630005,
Day 491,14.05,67.650002,,937.429993,1068.76001,
Day 492,14.1,66.910004,,949.359985,1065.48999,
Day 493,14.14,65.959999,,962.700012,1068.300049,
Day 494,14.17,66.879997,,940.859985,1064.660034,
Day 495,13.86,67.440002,,947.950012,1071.660034,
Day 496,13.75,67.139999,,934.820007,1060.869995,
Day 497,13.7,67.160004,,917.869995,1050.780029,
Day 498,13.93,68.559998,,917.799988,1044.380005,
Day 499,13.85,70.230003,,916.070007,1062.97998,
Day 500,13.99,70.709999,,878.02002,1060.609985,
Day 501,13.86,71.07,,893.400024,1057.079956,
Day 502,13.92,71.019997,,879.150024,1029.849976,
Day 503,13.66,70.040001,,893.919983,1025.209961,
Day 504,13.35,71.169998,,902.960022,1040.459961,
Day 505,13.29,72.610001,,909.580017,1054.719971,
Day 506,12.87,72.309998,,909.450012,1057.579956,
Day 507,12.76,71.68,,886.909973,1065.47998,
Day 508,12.62,72.139999,,889.809998,1071.48999,
Day 509,12.69,72.050003,,891.099976,1076.189941,
Day 510,12.1,70.959999,,873.52002,1073.189941,
Day 511,11.99,71.080002,,869.460022,1092.02002,
Day 512,11.82,70.699997,,843.320007,1096.560059,
Day 513,12.04,71.739998,,845.390015,1087.680054,
Day 514,11.46,72.07,,833.700012,1097.910034,
Day 515,10.93,72.980003,,819.289978,1091.060059,
Day 516,10.8,75.370003,,839.659973,1081.400024,
Day 517,11.52,76.029999,,854.950012,1092.910034,
Day 518,10.68,77.260002,,827.369995,1079.599976,
Day 519,10.92,76.209999,,815.280029,1066.949951,
Day 520,10.5,76.980003,,847.909973,1063.410034,
Day 521,10.06,77.82,,827.909973,1042.630005,
Day 522,9.71,77.610001,,818.950012,1066.109985,
Day 523,9.53,78.949997,,800.580017,1036.189941,
Day 524,9.7,78.559998,,785.280029,1042.880005,
Day 525,8.82,78.629997,,798.549988,1045.410034,
Day 526,9.91,78.360001,,776.76001,1046.5,
Day 527,9.78,78.580002,,803.919983,1066.630005,
Day 528,10.62,79.919998,,835.320007,1069.300049,
Day 529,10.55,81.010002,,841.440002,1093.079956,
Day 530,10.1,81.5,,881.27002,1093.01001,
Day 531,9.87,80.93,,860.02002,1098.51001,
Day 532,10.05,81.440002,,879.200012,1087.23999,
Day 533,10.36,82.209999,,884.390015,1093.47998,
Day 534,10.49,82.620003,,899.719971,1109.300049,
Day 535,10.96,81.440002,,890.159973,1110.319946,
Day 536,10.86,79.529999,,896.140015,1109.800049,
Day 537,10.5,80.370003,,882.5,1094.900024,
Day 538,10.84,80.769997,,897.650024,1091.380005,
Day 539,10.64,81.589996,,890.22998,1106.23999,
Day 540,10.41,83.029999,,882.150024,1105.650024,
Day 541,10.07,83.559998,,890.710022,1110.630005,
Day 542,10.11,83.900002,,885.76001,1091.48999,
Day 543,10.43,83.690002,,900.960022,1095.630005,
Day 544,10.5,84.300003,,908.349976,1108.859985,
Day 545,10.82,84.949997,,915.390015,1109.23999,
Day 546,10.78,84.360001,,923.76001,1099.920044,
Day 547,11.11,83.589996,,902.650024,1105.97998,
Day 548,11.52,83.739998,,894.73999,1103.25,
Day 549,11.28,84.760002,,876.190002,1091.939941,
Day 550,11.11,86.010002,,882.950012,1095.949951,
Day 551,11.07,85.129997,,882.530029,1102.349976,
Day 552,10.72,84.339996,,904.27002,1106.410034,
Day 553,10.43,83.610001,,909.830017,1114.109985,
Day 554,10.6,83.389999,,900.359985,1107.930054,
Day 555,10.21,81.419998,,896.73999,1109.180054,
Day 556,10.16,82.059998,,914.150024,1096.079956,
Day 557,9.85,83.589996,,933.76001,1102.469971,
Day 558,9.7,83.849998,,930.549988,1114.050049,
Day 559,9.87,83.360001,,932.869995,1118.02002,
Day 560,9.53,82.639999,,913.309998,1120.589966,
Day 561,9.31,82.43,,938.869995,1126.47998,
Day 562,9.5,81.510002,,936.309998,1127.780029,
Day 563,9.38,80.879997,,934.530029,1126.199951,
Day 564,9.05,80.349998,,920.75,1126.420044,
Day 565,9.22,80.989998,,917.580017,1115.099976,
Day 566,9.02,82.839996,,906.549988,1132.98999,
Day 567,9.29,83.769997,,912.22998,1136.52002,
Day 568,9.02,84.18,,892,1137.140015,
Day 569,8.78,85.599998,,904.450012,1141.689941,
Day 570,8.58,86.300003,,904.960022,1144.97998,
Day 571,8.31,86.599998,,901.580017,1146.97998,
Day 572,8.01,87.25,,889.47998,1136.219971,
Day 573,8.12,86.300003,,910.400024,1145.680054,
Day 574,7.93,87.230003,,902.98999,1148.459961,
Day 575,7.72,87.089996,,891.119995,1136.030029,
Day 576,8.36,86.120003,,884.25,1150.22998,
Day 577,8.15,86.040001,,895.76001,1138.040039,
Day 578,8.29,86.620003,,897.380005,1116.47998,
Day 579,7.95,86.230003,,892.469971,1091.76001,
Day 580,7.96,85.639999,,889.659973,1096.780029,
Day 581,7.76,87.300003,,875.400024,1092.170044,
Day 582,7.96,88.099998,,879.390015,1097.5,
Day 583,8.1,89.220001,,879.820007,1084.530029,
Day 584,8.12,90.080002,,909.030029,1073.869995,
Day 585,7.56,88.639999,,908.590027,1089.189941,
Day 586,7.55,89.080002,,929.01001,1103.319946,
Day 587,8.08,89.559998,,922.929993,1097.280029,
Day 588,8.22,90.529999,,909.929993,1063.109985,
Day 589,8.57,90.610001,,927.570007,1066.189941,
Day 590,8.48,91.580002,,927.570007,1056.73999,
Day 591,8.39,92.269997,,926.26001,1070.52002,
Day 592,8.8,91.410004,,931.659973,1068.130005,
Day 593,8.9,90.43,,918.219971,1078.469971,
Day 594,8.92,90.529999,,914.599976,1075.51001,
Day 595,8.51,90.07,,901.780029,1094.869995,
Day 596,8.48,89.059998,,887.619995,1099.51001,
Day 597,8.63,89.389999,,878.359985,1106.75,
Day 598,8.58,90.580002,,887.340027,1109.170044,
Day 599,8.21,90.339996,,861.400024,1108.01001,
Day 600,8.2,89.709999,,847.47998,1094.599976,
Day 601,8.31,89.68,,858.539978,1105.23999,
Day 602,8.15,91.150002,,864.359985,1102.939941,
Day 603,8.03,92.580002,,844.609985,1104.48999,
Day 604,7.94,92.889999,,855.700012,1115.709961,
Day 605,8.23,92.599998,,860.320007,1118.310059,
Day 606,8.05,92.690002,,848.200012,1118.790039,
Day 607,8.09,92.480003,,843.590027,1122.969971,
Day 608,8.04,91.209999,,838.150024,1138.699951,
Day 609,7.78,90.440002,,829.690002,1138.5,
Day 610,7.62,90.550003,,835.969971,1140.449951,
Day 611,7.53,90.080002,,829.200012,1145.609985,
Day 612,7.5,90.519997,,818.679993,1150.23999,
Day 613,8.12,91.459999,,817.369995,1149.98999,
Day 614,8.5,90.580002,,834.890015,1150.51001,
Day 615,8.84,90.389999,,851.169983,1159.459961,
Day 616,8.48,92.019997,,845.130005,1166.209961,
Day 617,8.71,92.610001,,837.099976,1165.829956,
Day 618,8.72,93.620003,,848.169983,1159.900024,
Day 619,8.22,94.190002,,832.580017,1165.810059,
Day 620,8.43,94.620003,,838.570007,1174.170044,
Day 621,8.35,94.809998,,827.549988,1167.719971,
Day 622,8.34,94.809998,,837.280029,1165.72998,
Day 623,8.29,95.190002,,841.150024,1166.589966,
Day 624,8.35,94.849998,,834.809998,1173.219971,
Day 625,8.71,94.18,,821.98999,1173.27002,
Day 626,8.71,94.360001,,829.849976,1169.430054,
Day 627,8.72,93.540001,,822.099976,1178.099976,
Day 628,8.82,93.389999,,828.890015,1187.439941,
Day 629,8.98,94.800003,,807.47998,1189.439941,
Day 630,8.81,94.809998,,800.72998,1182.449951,
Day 631,8.73,94.660004,,804.190002,1186.439941,
Day 632,8.52,95.190002,,831.900024,1194.369995,
Day 633,8.31,95.610001,,833.27002,1196.47998,
Day 634,8.31,94.610001,,862.789978,1197.300049,
Day 635,8.11,93.629997,,866.450012,1210.650024,
Day 636,8.28,93.199997,,874.02002,1211.670044,
Day 637,8.02,92.440002,,875.669983,1192.130005,
Day 638,8.06,91.449997,,895.789978,1197.52002,
Day 639,8.05,90.18,,864.22998,1207.170044,
Day 640,7.94,90.07,,874.73999,1205.939941,
Day 641,7.86,89.290001,,869.950012,1208.670044,
Day 642,7.59,88.690002,,868.52002,1217.280029,
Day 643,7.58,88.190002,,863.5,1212.050049,
Day 644,7.74,88.830002,,848.179993,1183.709961,
Day 645,7.31,88.75,,858.47998,1191.359985,
Day 646,7.18,87.989998,,880.900024,1206.780029,
Day 647,7.06,87.150002,,876.450012,1186.689941,
Day 648,6.73,86.230003,,878.849976,1202.26001,
Day 649,6.53,86.25,,879.929993,1173.599976,
Day 650,6.46,86.300003,,878.289978,1165.869995,
Day 651,6.26,86.019997,,865.98999,1128.150024,
Day 652,6.07,86.550003,,871.580017,1110.880005,
Day 653,6.06,87.120003,,868.299988,1159.72998,
Day 654,5.98,85.970001,,885.22998,1155.790039,
Day 655,6.25,85.599998,,890.809998,1171.670044,
Day 656,6.42,86.360001,,879.909973,1157.439941,
Day 657,6.12,86.199997,,893.580017,1135.680054,
Day 658,6.03,84.949997,,892.01001,1136.939941,
Day 659,6.03,83.220001,,911.369995,1120.800049,
Day 660,6.24,83.07,,919.02002,1115.050049,
